Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20
Արարատ,Արտաշատ / Վարդաշեն,գ. Վարդաշենի մ/դ,194,20,15,18,9,14,19,19,23,18,10,18,11
Սյունիք,Կապան / Վարդավանք,գ. Վարդավանքի մ/դ,10,2,1,- չունի -,1,1,1,- չունի -,2,1,- չունի -,- չունի -,1
Շիրակ,Արթիկ / Վարդաքար,գ. Վարդաքարի մ/դ,41,6,4,6,- չունի -,4,- չունի -,4,- չունի -,2,6,4,5
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի Ռ. Հովհաննիսյանի թիվ 1 հմ./դ,71,8,7,13,5,11,3,8,10,6,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի Ա.Օհանյանի անվ. թիվ 2 հմ/դ,125,18,14,16,19,9,12,15,15,7,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի կթհ ա/դ,134,6,13,7,9,5,7,7,9,3,20,23,25
Արագածոտն,Ապարան / Վարդենիս,գ. Վարդենիսի մ/դ,58,6,2,5,2,4,3,5,7,7,10,4,3
Արագածոտն,Ապարան / Վարդենուտ,գ. Վարդենուտի մ/դ,44,4,3,2,5,1,3,7,4,1,7,4,3
Գեղարքունիք,Սևան / Վարսեր,գ. Վարսերի Ռ. Պետրոսյանի անվ. մ/դ,80,5,10,6,6,8,5,6,5,11,7,7,4
Արագածոտն,Թալին / Վերին Սասնաշեն,գ. Վերին Սասնաշենի Մ. Մանուկյանի անվ. հմ/դ,3,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -,1,1,- չունի -,- չունի -,- չունի -
Արագածոտն,Թալին / Վերին Բազմաբերդ,գ. Վերին Բազմաբերդի հմ/դ,31,3,1,4,4,5,5,3,3,3,- չունի -,- չունի -,- չունի -
Սյունիք,Կապան / Վերին Խոտանան,գ. Վերին Խոտանանի մ/դ,13,1,1,- չունի -,2,2,1,3,- չունի -,1,- չունի -,- չունի -,2
Կոտայք,Աբովյան / Վերին Պտղնի,գ. Վերին Պտղնիի մ/դ,78,9,8,10,13,8,3,5,6,6,5,3,2
Սյունիք,Գորիս / Վերիշեն,գ. Վերիշենի մ/դ,152,11,12,9,13,12,11,13,17,13,15,14,12
Վայոց Ձոր,Եղեգնաձոր / Վերնաշեն,գ. Վերնաշենի մ/դ,44,4,2,5,3,5,6,1,3,5,4,1,5
Սյունիք,Գորիս / Տաթև,գ. Տաթևի Սուրեն Առաքելյանի անվ. մ/դ,24,2,1,4,2,2,2,1,2,1,4,1,2
Արմավիր,Բաղրամյան / Տալվորիկ,գ. Տալվորիկի հմ/դ,16,3,1,1,1,3,1,1,2,3,- չունի -,- չունի -,- չունի -
Սյունիք,Կապան / Տանձավեր,գ. Տանձավերի մ/դ,3,- չունի -,- չունի -,- չունի -,1,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,1,- չունի -
Սյունիք,Գորիս / Տանձատափ,գ. Տանձատափի հմ/դ,2,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Արմավիր,Արմավիր / Տանձուտ,գ. Տանձուտի մ/դ,98,10,7,9,8,9,9,8,11,10,5,8,4
Տավուշ,Տավուշ / Տավուշ,գ. Տավուշի մ/դ,83,5,3,7,7,3,6,4,12,9,11,4,12
Սյունիք,Կապան / Տավրուս,գ. Տավրուսի մ/դ,3,- չունի -,1,1,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Տարոնիկ,գ. Տարոնիկի Գ. Գառնիկյանի անվ. մ/դ,143,8,10,20,12,10,9,9,14,16,6,19,10
Արարատ,Արարատ / Տափերական,գ. Տափերականի մ/դ,223,18,19,23,27,17,20,16,21,20,12,13,17
Սյունիք,Գորիս / Տեղ,գ. Տեղի թիվ 1 մ/դ,89,5,8,7,8,6,11,9,8,2,7,8,10
Սյունիք,Գորիս / Տեղ,գ. Տեղի թիվ 2 մ/դ,63,6,5,7,6,3,9,4,8,5,2,2,6
Արարատ,Արարատ / Տիգրանաշեն,գ. Տիգրանաշենի Պարույր Սևակի անվան հմ/դ,2,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,1,1,- չունի -,- չունի -,- չունի -
Սյունիք,Սիսիան / Տոլորս,գ. Տոլորսի մ/դ,29,3,5,4,2,2,5,1,2,3,1,1,- չունի -
Սյունիք,Սիսիան / Տորունիք,գ. Տորունիքի հմ/դ,5,2,- չունի -,2,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Շիրակ,Արթիկ / Տուֆաշեն,գ. Տուֆաշենի մ/դ,16,2,- չունի -,- չունի -,2,- չունի -,1,2,- չունի -,3,2,2,2
Գեղարքունիք,Վարդենիս / Տրետուք,գ. Տրետուքի մ/դ,12,3,1,2,- չունի -,- չունի -,- չունի -,1,- չունի -,2,- չունի -,1,2
Արագածոտն,Թալին / Ցամաքասար,գ. Ցամաքասարի հմ/դ,19,5,- չունի -,3,1,- չունի -,3,2,1,4,- չունի -,- չունի -,- չունի -
Շիրակ,Աշոցք / Ցողամարգ,գ. Ցողամարգի մ/դ,39,2,- չունի -,3,3,5,1,3,6,7,4,3,2
Լոռի,Գուգարք / Փամբակ,գ. Փամբակի հմ/դ,8,3,- չունի -,1,- չունի -,- չունի -,1,2,1,- չունի -,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Վարդենիս / Փամբակ,գ. Փամբակի մ/դ,30,4,1,7,1,1,6,- չունի -,2,1,4,- չունի -,3
Շիրակ,Արթիկ / Փանիկ,գ. Փանիկի մ/դ,143,19,9,13,12,13,10,8,15,7,10,13,14
Արմավիր,Վաղարշապատ / Փարաքարի,գ. Փարաքարի մ/դ,351,31,35,20,23,38,34,31,23,36,26,35,19
Արագածոտն,Աշտարակ / Փարպի,գ. Փարպիի Ղ.Փարպեցու անվ. մ/դ,105,10,8,11,9,10,12,8,15,5,3,6,8
Կոտայք,Հրազդան / Փյունիկ,գ. Փյունիկի մ/դ,29,3,1,3,1,3,3,1,1,7,2,1,3
Արմավիր,Արմավիր / Փշատավան,գ. Փշատավանի մ/դ,144,7,13,10,15,17,19,9,11,11,14,9,9
Շիրակ,Արթիկ / Փոքր Մանթաշ,գ. Փոքր Մանթաշի մ/դ,118,11,11,8,13,7,12,5,9,14,7,8,13
Գեղարքունիք,Վարդենիս / Փոքր Մասրիկ,գ. Փոքր Մասրիկի մ/դ,62,5,8,6,3,2,7,6,4,4,5,6,6
Շիրակ,Աշոցք / Փոքր Սարիար,գ. Փոքր Սարիարի մ/դ,10,- չունի -,- չունի -,2,- չունի -,1,1,2,- չունի -,2,- չունի -,2,- չունի -
Արարատ,Վեդի / Փոքր վեդի,գ. Փոքր Վեդու մ/դ,229,23,26,22,22,25,20,23,29,12,5,14,8
Շիրակ,Ախուրյան / Փոքրաշեն,գ. Փոքրաշենի մ/դ,9,3,- չունի -,1,- չունի -,- չունի -,1,- չունի -,- չունի -,1,2,1,- չունի -
Կոտայք,Հրազդան / Քաղսի,գ. Քաղսի մ/դ,199,15,14,26,24,16,22,22,10,17,13,12,8
Արարատ,Արտաշատ / Քաղցրաշեն,գ. Քաղցրաշենի Սամվել Գևորգյանի անվ. մ/դ,212,11,19,19,14,22,19,19,24,14,15,24,12
Կոտայք,Նաիրի / Քանաքեռավան,գ. Քանաքեռավանի մ/դ,252,21,23,21,21,22,33,25,23,35,10,7,11
Կոտայք,Նաիրի / Քասախ,գ. Քասախի N1 մ/դ,363,28,41,34,28,38,26,43,28,29,23,27,18
Կոտայք,Նաիրի / Քասախ,գ. Քասախի Ա.Հովհաննիսյանի անվ. թիվ 2 մ/դ,166,12,13,14,21,14,11,16,17,21,17,5,5
Շիրակ,Անի / Քարաբերդ,գ. Քարաբերդի մ/դ,68,10,5,4,6,3,5,7,5,4,6,6,7
Վայոց Ձոր,Եղեգնաձոր / Քարագլուխ,գ. Քարագլխի մ/դ,38,5,3,3,4,4,4,8,- չունի -,1,1,3,2
Արմավիր,Բաղրամյան / Քարակերտ,գ. Քարակերտի թիվ 1 մ/դ,158,9,18,19,13,15,10,12,16,16,10,1,19
Արմավիր,Բաղրամյան / Քարակերտ,գ. Քարակերտի թիվ 2 մ/դ,89,10,7,6,5,7,6,8,12,8,7,4,9
Սյունիք,Գորիս / Քարահունջ,գ. Քարահունջի մ/դ,83,9,6,5,4,10,6,7,6,5,11,9,5
Լոռի,Սպիտակ / Քարաձոր,գ. Քարաձոր հմ/դ,24,2,3,4,2,2,4,1,3,3,- չունի -,- չունի -,- չունի -
Կոտայք,Նաիրի / Քարաշամբ,գ. Քարաշամբի մ/դ,27,2,4,2,2,2,4,- չունի -,2,3,3,2,1
Սյունիք,Գորիս / Քարաշեն,գ. Քարաշենի մ/դ,39,5,4,6,3,2,2,3,4,3,- չունի -,2,5
Լոռի,Ալավերդի / Քարինջ,գ. Քարինջի մ/դ,29,4,3,3,3,3,2,4,2,5,- չունի -,- չունի -,- չունի -
Շիրակ,Ախուրյան / Քեթի,գ. Քեթիի մ/դ,47,6,7,4,5,5,3,2,5,3,2,2,3
Արագածոտն,Ապարան / Քուչակ,գ. Քուչակի Մ. Նալբանդյանի մ/դ,111,12,7,6,7,7,14,11,6,15,10,5,11
Սյունիք,Կապան / Օխտար,գ. Օխտարի մ/դ,8,- չունի -,- չունի -,1,- չունի -,- չունի -,1,- չունի -,- չունի -,2,3,1,- չունի -
Արագածոտն,Աշտարակ / Օհանավան,գ. Օհանավանի Ս.Ավետիսյանի անվ. մ/դ,174,15,16,14,14,26,12,14,9,7,14,13,20
Լոռի,Ալավերդի / Օձուն,գ. Օձունի թիվ 2 մ/դ,137,9,16,12,6,16,14,10,10,17,7,12,8
Լոռի,Ալավերդի / Օձուն,գ. Օձունի Հ. Օձնեցու անվ. թիվ 1 մ/դ,135,9,11,14,17,8,12,5,14,13,10,7,15
Արագածոտն,Աշտարակ / Օշական,գ. Օշականի Մ.Մաշտոցի անվ. մ/դ,301,30,25,21,30,24,22,34,24,30,16,29,16
Արագածոտն,Աշտարակ / Օշական,գ. Օշականի Փ.Բաբկենյանի անվ. հմ/դ,35,2,4,6,2,5,2,3,5,6,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Օրգով,գ. Օրգովի մ/դ,27,3,4,2,3,5,1,3,2,- չունի -,- չունի -,1,3
Կոտայք,Հրազդան / Ֆանտան,գ. Ֆանտանի մ/դ,57,2,10,6,3,6,5,4,6,4,3,4,4
Լոռի,Գուգարք / Ֆիալետովո,գ. Ֆիոլետովոյի մ/դ,79,9,8,8,9,10,5,7,6,9,5,1,2
Արմավիր,Մեծամոր / Ալաշկերտ,գ.Ալաշկերտի Հ.Քոչարի անվ. մ/դ,120,8,12,12,15,14,12,9,13,9,3,9,4
Շիրակ,Ախուրյան / Ախուրյան,գ․ Ախուրյանի Ն․Աղբալյանի անվ․ ա/դ,99,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,33,41,25
Տավուշ,Տավուշ / Այգեպար,գ․ Այգեպարի մ/դ,26,3,3,2,2,2,4,3,1,2,- չունի -,3,1
Շիրակ,Անի / Անիավան,գ․ Անի կայարանի մ/դ,10,3,1,- չունի -,- չունի -,1,2,- չունի -,1,- չունի -,1,- չունի -,1
Շիրակ,Արթիկ / Արևշատ,գ․ Արևշատի մ/դ,101,11,7,13,9,11,12,8,9,4,5,9,3
Արագածոտն,Թալին / Արևուտ,գ․ Արևուտի հմ/դ,4,- չունի -,- չունի -,- չունի -,- չունի -,2,1,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Շիրակ,Ախուրյան / Բայանդուր,գ․ Բայանդուրի մ/դ,57,5,2,3,5,3,6,5,11,5,6,2,4
Գեղարքունիք,Ճամբարակ / Ջիլ,գ․ Ջիլի մ/դ,57,8,4,5,7,7,8,3,3,5,4,1,2
Լոռի,Ալավերդի / Քարկոփ,գ․ Քարկոփի մ/դ,28,1,3,4,1,4,- չունի -,10,1,2,- չունի -,- չունի -,2
Տավուշ,Դիլիջան / Դիլիջան,Դիլիջանի ավագ դպրոց,165,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,49,54,62
Տավուշ,Դիլիջան / Դիլիջան,Դիլիջանի կենտրոնական դպրոց,99,11,9,11,8,12,13,9,9,9,8,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,Էվրիկա դպրոց,168,20,19,28,29,27,17,11,10,6,1,- չունի -,- չունի -
Տավուշ,Իջևան / Իջևան,Իջևանի վարժարան ՊՈԱԿ,55,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,16,21,18
Արագածոտն,Արագած / Կանաիաշիր,Կանիաշիրի հմ/դ,11,1,1,1,2,1,1,1,1,2,- չունի -,- չունի -,- չունի -
Տավուշ,Նոյեմբերյան / Կողբ,Կողբի Բ. Սահակյանի անվան թիվ 2 մ/դ,129,17,15,12,10,11,10,9,7,12,8,10,8
Երևան,Երևան / Քանաքեռ - Զեյթուն,Հայ - չինական բարեկամության դպրոց,399,- չունի -,- չունի -,- չունի -,- չունի -,36,26,41,112,62,37,41,44
Լոռի,Վանաձոր / Վանաձոր,ՀԱՊՀ Վանաձորի մասնաճյուղի ավագ դպրոց,69,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,21,21,27
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Ավագ դպրոց",197,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,70,69,58
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Արևելյան դպրոց-պարտեզ",259,34,35,37,39,58,56,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Արևմտյան դպրոց-պարտեզ",221,29,37,30,32,48,45,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Հարավային դպրոց-պարտեզ",166,19,28,27,28,31,33,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Հյուսիսային դպրոց-պարտեզ",208,21,46,38,34,37,32,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Միջին դպրոց",372,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,133,132,107,- չունի -,- չունի -,- չունի -
Վայոց Ձոր,Վայք / Զեդեա,ՀՀ Վայոց ձորի մարզի Զեդեայի հմ/դ,5,1,- չունի -,- չունի -,- չունի -,- չունի -,1,1,1,1,- չունի -,- չունի -,- չունի -
Տավուշ,Նոյեմբերյան / Ոսկեպար,ՀՀ Տավուշի մարզի Ոսկեպարի Հ.Բարսեղյանի անվան մ/դ ՊՈԱԿ,29,2,3,- չունի -,2,5,5,1,4,3,- չունի -,1,3
Երևան,Երևան / Նոր Նորք,Հրանտ Մաթևոսյանի անվան հիմնական դպրոց,119,11,18,12,18,16,6,15,11,12,- չունի -,- չունի -,- չունի -
Սյունիք,Քաջարան / Ձագիկավան,Ձագիկավանի մ/դ,27,1,2,- չունի -,4,2,3,3,4,3,1,1,3
Երևան,Երևան / Կենտրոն,ՄՈՍԿՎԱՅԻ Մ.Վ. ԼՈՄՈՆՈՍՈՎԻ ԱՆՎԱՆ ՊԵՏԱԿԱՆ ՀԱՄԱԼՍԱՐԱՆԻ ՄԱՍՆԱՃՅՈՒՂԻՆ ԿԻՑ Ա.Հ. ԵՐԻՑՅԱՆԻ ԱՆՎԱՆ ՎԱՐԺԱՐԱՆ,125,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,11,12,15,31,26,30
Արագածոտն,Թալին / Ներքին Բազմաբերդ,Ներքին Բազմաբերդի Ե.Ասատրյանի անվան միջնակարգ դպրոց,66,4,7,9,3,4,3,6,7,6,8,3,6
Տավուշ,Նոյեմբերյան / Նոյեմբերյան,Նոյեմբերյանի վարժարան,82,- չունի -,- չունի -,- չունի -,- չունի -,8,10,4,- չունի -,- չունի -,10,22,28
Արագածոտն,Թալին / Նոր Արթիկ,Նոր Արթիկի Ս.Արսենյանի անվան միջնակարգ դպրոց,17,2,2,1,1,2,1,2,2,1,1,2,- չունի -
Երևան,Երևան / Արաբկիր,Ուսմունք դպրոց,182,17,18,23,23,24,12,7,14,13,18,8,5
Կոտայք,Հրազդան / Չարենցավան,Չարենցավան քաղաքի թիվ 2 հմ/դ,329,38,35,35,27,31,33,44,48,38,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,Սպարտակ Մկրտչյանի անվ․ «Բյուրակն» գիտակրթական հիմնադրամ,53,- չունի -,- չունի -,- չունի -,- չունի -,13,9,9,7,11,1,- չունի -,3
Շիրակ,Գյումրի / Գյումրի,Վ. Թեքեյանի անվ. Գյումրու թիվ 2 ավագ դպրոց,167,- չունի -,- չունի -,- չունի -,- չունի -,10,9,14,23,18,31,27,35
Շիրակ,Ախուրյան / Վահրամաբերդ,Վահրամաբերդի Հարություն Մկրտչյանի անվան միջնակարգ դպրոց,89,7,3,6,4,5,1,13,15,10,11,8,6
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի թիվ 2 հմ/դ,760,95,85,101,99,83,98,79,57,63,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի թիվ 4 ա/դ,265,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,107,79,79
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի թիվ 7 հմ/դ,646,48,66,58,80,68,74,74,85,93,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Խ.Աբովյանի անվ. թիվ 1 ա/դ,293,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,105,115,73
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Ն.Վանյանի անվ. թիվ 5 հմ/դ,489,53,48,51,57,45,54,63,55,63,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Ս․ Անտոնյանի անվան թիվ 8 հմ/դ,214,16,21,21,17,15,28,25,34,37,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Վ.Համբարձումյանի անվ. թիվ 10 հմ/դ,961,91,114,105,116,103,105,118,87,122,- չունի -,- չունի -,- չունի -
Սյունիք,Մեղրի / Ագարակ,ք. Ագարակի մ/դ,323,27,26,30,23,24,24,26,33,39,24,26,21
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Կ. Դոլինյանի անվ. N11 մ/դ,27,1,1,3,2,2,2,1,2,6,2,2,3
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Ե.Չարենցի անվ. թիվ 9 մ/դ,45,5,2,2,6,8,2,4,7,4,- չունի -,4,1
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու թիվ 12 հմ/դ,275,24,22,25,36,37,34,36,30,31,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու թիվ 4 հմ/դ,70,11,9,6,8,9,7,8,6,6,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Հ.Թումանյանի անվ. թիվ 2 հմ/դ,153,21,18,14,20,11,11,17,19,22,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Մ.Թանդիլյանի անվ. թիվ 10 հմ/դ,42,2,1,7,4,7,4,8,4,5,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Մյասնիկյանի անվ. թիվ 7 մ/դ,61,6,6,2,7,3,6,7,5,5,5,6,3
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Ս.Նովայի անվ. թիվ 8 ա/դ,63,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,19,17,27
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Ս.Սպանդարյանի անվ. թիվ 1 հմ/դ,58,4,4,3,8,6,6,8,8,11,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Ստ.Շահումյանի անվ. թիվ 5 ա/դ,62,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,15,20,27
Լոռի,Ալավերդի / Ախթալա,ք. Ախթալայի թիվ 1 մ/դ,60,6,2,4,4,9,7,8,4,5,7,2,2
Լոռի,Ալավերդի / Ախթալա,ք. Ախթալայի թիվ 2 մ/դ,74,6,4,6,8,6,7,6,8,6,7,5,5
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Գր.Ղափանցյանի անվ. թիվ 4 հմ/դ,339,29,42,46,45,36,40,28,45,28,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Ն.Աշտարակեցու անվ. թիվ 1 հմ/դ,422,40,49,46,42,44,49,53,51,48,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Ն.Սիսակյանի անվ. թիվ 5 ա/դ,229,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,86,70,73
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Պ.Պռոշյանի անվ. թիվ 3 հմ/դ,79,6,11,4,8,10,9,9,15,7,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Ս.Շահազիզի անվ. թիվ 2 հմ/դ,178,18,22,18,18,26,18,19,15,24,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Վ.Պետրոսյանի անվ. հմ/դ,285,30,38,30,31,32,34,34,25,31,- չունի -,- չունի -,- չունի -
Արագածոտն,Ապարան / Ապարան,ք. Ապարանի Հ. Ոսկանյանի անվան թիվ 2 հմ/դ,215,15,17,21,17,25,40,23,26,31,- չունի -,- չունի -,- չունի -
Արագածոտն,Ապարան / Ապարան,ք. Ապարանի Վ.Եղիազարյան անվ. թիվ 1 հմ/դ,138,13,12,19,15,22,17,19,10,11,- չունի -,- չունի -,- չունի -
Արագածոտն,Ապարան / Ապարան,ք. Ապարանի ֆիզմաթ ա/դ,116,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,50,31,35
Արարատ,Արարատ / Արարատ,ք. Արարատի N 5 մ/դ,284,24,30,25,28,27,22,28,28,27,15,14,16
Արարատ,Արարատ / Արարատ,ք. Արարատի ա/դ,140,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,52,48,40
Արարատ,Արարատ / Արարատ,ք. Արարատի թիվ 1 հմ/դ,228,18,25,28,23,24,35,19,26,30,- չունի -,- չունի -,- չունի -
Արարատ,Արարատ / Արարատ,ք. Արարատի թիվ 4 հմ/դ,360,43,42,43,49,44,32,39,28,40,- չունի -,- չունի -,- չունի -
Արարատ,Արարատ / Արարատ,ք. Արարատի Պ. Սևակի անվ. թիվ 2 հմ/դ,200,24,21,31,18,24,17,32,20,13,- չունի -,- չունի -,- չունի -
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 1 հմ/դ,251,24,31,24,20,25,30,35,39,23,- չունի -,- չունի -,- չունի -
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 2 հմ/դ,251,15,33,29,32,37,23,33,24,25,- չունի -,- չունի -,- չունի -
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 3 ա/դ,185,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,69,59,57
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 4 հմ/դ,171,28,21,23,16,28,19,10,13,13,- չունի -,- չունի -,- չունի -
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 5 հմ/դ,117,5,8,17,11,18,11,12,12,23,- չունի -,- չունի -,- չունի -
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 6 հմ/դ,105,12,13,13,13,13,10,8,12,11,- չունի -,- չունի -,- չունի -
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 8 հմ/դ,90,8,10,10,6,6,9,14,12,15,- չունի -,- չունի -,- չունի -
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի «Տիգրան Մեծի» անվ. ռազմամարզական վարժ.,26,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,3,8,4,6,5
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի Ա.Օզանյանի անվ. թիվ 5 հմ/դ,613,76,74,49,68,72,63,68,74,69,- չունի -,- չունի -,- չունի -
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 10 հմ/դ,183,15,22,16,23,20,17,17,23,30,- չունի -,- չունի -,- չունի -
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 3 հմ/դ,141,7,17,14,12,20,15,19,20,17,- չունի -,- չունի -,- չունի -
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 8 հմ/դ,496,68,59,53,60,56,54,44,56,46,- չունի -,- չունի -,- չունի -
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 9 հմ/դ,93,3,11,15,8,18,7,9,12,10,- չունի -,- չունի -,- չունի -
