Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20,Հաշվետվության ձևավորման ամսաթիվը / 2025-11-20
Սյունիք,Գորիս / Սվարանց,գ. Սվարանցի մ/դ,10,1,1,1,1,- չունի -,1,- չունի -,2,1,- չունի -,1,1
Լոռի,Ստեփանավան / Սվերդլով,գ. Սվերդլովի մ/դ,62,9,2,3,10,8,3,11,6,5,3,1,1
Կոտայք,Աբովյան / Սևաբերդ,գ. Սևաբերդի մ/դ,5,- չունի -,1,- չունի -,1,- չունի -,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -,2
Տավուշ,Իջևան / Սևքար,գ. Սևքարի մ/դ,168,12,13,15,15,16,18,20,10,13,5,21,10
Գեղարքունիք,Մարտունի / Վերին Գետաշեն,գ. Վ. Գետաշենի հ․ 2 մ/դ,178,22,14,11,20,16,13,12,24,14,11,10,11
Գեղարքունիք,Մարտունի / Վերին Գետաշեն,գ. Վ. Գետաշենի հ․1 մ/դ,150,8,14,14,14,21,13,18,12,11,6,14,5
Տավուշ,Տավուշ / Ծաղկավան,գ. Վ. Ծաղկավանի մ/դ,48,1,3,5,5,7,5,2,3,6,3,5,3
Արարատ,Արտաշատ / Վերին Արտաշատ,գ. Վ.Արտաշատի մ/դ,342,24,36,29,28,27,31,34,32,29,25,25,22
Արարատ,Վերին դվին / Վերին Դվին,գ. Վ.Դվինի մ/դ,183,15,19,14,9,15,19,16,17,8,22,20,9
Տավուշ,Տավուշ / Վ. Կ. Աղբյուր,գ. Վ.Կ.Աղբյուրի մ/դ,75,6,8,5,5,8,4,8,8,9,4,5,5
Տավուշ,Իջևան / Վազաշեն,գ. Վազաշենի մ/դ,31,- չունի -,3,2,1,7,2,2,2,4,2,2,4
Լոռի,Գուգարք / Վահագնաձոր,գ. Վահագնաձորի հմ/դ,14,2,1,3,2,2,3,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -
Լոռի,Գուգարք / Վահագնի,գ. Վահագնի մ/դ,47,6,6,5,2,4,1,6,3,3,6,2,3
Գեղարքունիք,Ճամբարակ / Վահան,գ. Վահանի մ/դ,59,5,5,2,3,9,5,9,1,5,7,5,3
Գեղարքունիք,Մարտունի / Վաղաշեն,գ. Վաղաշենի մ/դ,226,20,18,15,21,27,20,14,20,25,17,12,17
Սյունիք,Սիսիան / Վաղատին,գ. Վաղատինի մ/դ,17,1,3,2,2,3,1,2,1,1,- չունի -,- չունի -,1
Սյունիք,Գորիս / Վաղատուր,գ. Վաղատուրի մ/դ,25,4,4,- չունի -,- չունի -,1,3,2,4,2,2,- չունի -,3
Արմավիր,Բաղրամյան / Վանանդ,գ. Վանանդի մ/դ,114,10,8,12,14,13,11,9,12,10,7,4,4
Արարատ,Արարատ / Վանաշեն,գ. Վանաշենի մ/դ,176,11,18,13,14,18,18,14,17,12,17,14,10
Գեղարքունիք,Վարդենիս / Վանևան,գ. Վանևանի մ/դ,79,7,9,8,13,4,6,5,11,5,6,5,- չունի -
Տավուշ,Տավուշ / Վարագավան,գ. Վարագավանի մ/դ,30,3,3,5,2,2,2,4,3,3,1,- չունի -,2
Արագածոտն,Արագած / Վարդաբլուր,գ. Վարդաբլուրի Խ.Աբովյանի անվ. մ/դ,15,1,1,3,2,4,- չունի -,1,- չունի -,2,- չունի -,- չունի -,1
Լոռի,Ստեփանավան / Վարդաբլուր,գ. Վարդաբլուրի մ/դ,79,4,14,4,6,6,6,5,6,8,12,3,5
Վայոց Ձոր,Եղեգնաձոր / Վարդահովիտ,գ. Վարդահովիտի հմ/դ,2,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,2,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Մարտունի / Վարդաձոր,գ. Վարդաձորի մ/դ,171,17,22,16,18,10,18,15,15,14,10,8,8
Արմավիր,Արմավիր / Վարդանաշեն,գ. Վարդանաշենի Մ․ Մինասյանի անվ․ մ/դ,87,15,11,4,7,6,5,11,8,8,3,5,4
Սյունիք,Մեղրի / Վարդանիձոր,գ. Վարդանիձորի մ/դ,14,1,1,1,- չունի -,1,3,1,1,3,1,- չունի -,1
Արարատ,Արտաշատ / Վարդաշեն,գ. Վարդաշենի մ/դ,239,16,25,12,25,21,24,22,20,22,22,13,17
Սյունիք,Կապան / Վարդավանք,գ. Վարդավանքի մ/դ,12,2,- չունի -,2,- չունի -,2,2,1,1,- չունի -,1,- չունի -,1
Շիրակ,Արթիկ / Վարդաքար,գ. Վարդաքարի մ/դ,38,2,6,- չունի -,4,2,7,3,5,2,2,1,4
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի Ռ. Հովհաննիսյանի թիվ 1 հմ./դ,74,13,5,11,10,6,8,6,6,9,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի Ա.Օհանյանի անվ. թիվ 2 հմ/դ,146,14,15,12,21,13,18,24,13,16,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի կթհ ա/դ,182,11,14,11,12,10,12,8,14,10,21,28,31
Արագածոտն,Ապարան / Վարդենիս,գ. Վարդենիսի մ/դ,72,7,3,11,8,3,5,4,5,8,9,8,1
Արագածոտն,Ապարան / Վարդենուտ,գ. Վարդենուտի մ/դ,39,2,5,5,4,4,3,3,2,7,1,2,1
Գեղարքունիք,Սևան / Վարսեր,գ. Վարսերի Ռ. Պետրոսյանի անվ. մ/դ,97,8,8,13,8,13,3,12,11,7,6,5,3
Արագածոտն,Թալին / Վերին Սասնաշեն,գ. Վերին Սասնաշենի Մ. Մանուկյանի անվ. հմ/դ,5,- չունի -,- չունի -,2,1,- չունի -,1,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -
Արագածոտն,Թալին / Վերին Բազմաբերդ,գ. Վերին Բազմաբերդի հմ/դ,26,3,3,5,2,3,6,1,2,1,- չունի -,- չունի -,- չունի -
Սյունիք,Կապան / Վերին Խոտանան,գ. Վերին Խոտանանի մ/դ,15,2,2,1,1,3,- չունի -,1,1,- չունի -,- չունի -,2,2
Կոտայք,Աբովյան / Վերին Պտղնի,գ. Վերին Պտղնիի մ/դ,96,7,5,13,10,10,9,10,8,6,7,4,7
Սյունիք,Գորիս / Վերիշեն,գ. Վերիշենի մ/դ,176,14,22,17,20,16,12,18,15,11,9,5,17
Վայոց Ձոր,Եղեգնաձոր / Վերնաշեն,գ. Վերնաշենի մ/դ,44,2,5,2,2,4,10,4,4,2,3,2,4
Սյունիք,Գորիս / Տաթև,գ. Տաթևի Սուրեն Առաքելյանի անվ. մ/դ,25,2,- չունի -,2,3,2,5,1,3,3,1,3,- չունի -
Արմավիր,Բաղրամյան / Տալվորիկ,գ. Տալվորիկի հմ/դ,15,2,- չունի -,1,2,2,2,2,1,3,- չունի -,- չունի -,- չունի -
Սյունիք,Կապան / Տանձավեր,գ. Տանձավերի մ/դ,2,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,1,1,- չունի -,- չունի -,- չունի -,- չունի -
Սյունիք,Գորիս / Տանձատափ,գ. Տանձատափի հմ/դ,3,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -,1,- չունի -,1,- չունի -,- չունի -,- չունի -
Արմավիր,Արմավիր / Տանձուտ,գ. Տանձուտի մ/դ,140,12,18,12,11,8,13,14,16,11,7,10,8
Տավուշ,Տավուշ / Տավուշ,գ. Տավուշի մ/դ,84,8,5,6,9,7,11,9,6,4,5,8,6
Սյունիք,Կապան / Տավրուս,գ. Տավրուսի մ/դ,6,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,2,2,- չունի -,1,- չունի -,- չունի -
Արմավիր,Վաղարշապատ / Տարոնիկ,գ. Տարոնիկի Գ. Գառնիկյանի անվ. մ/դ,160,15,11,9,14,12,15,13,17,13,18,13,10
Արարատ,Արարատ / Տափերական,գ. Տափերականի մ/դ,245,18,18,22,31,27,25,23,21,20,13,11,16
Սյունիք,Գորիս / Տեղ,գ. Տեղի թիվ 1 մ/դ,85,10,2,11,4,6,9,5,5,14,7,4,8
Սյունիք,Գորիս / Տեղ,գ. Տեղի թիվ 2 մ/դ,75,4,9,7,5,9,7,5,12,4,2,7,4
Սյունիք,Սիսիան / Տոլորս,գ. Տոլորսի մ/դ,35,6,2,3,5,2,2,4,3,- չունի -,5,2,1
Սյունիք,Սիսիան / Տորունիք,գ. Տորունիքի հմ/դ,4,- չունի -,1,2,- չունի -,1,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Շիրակ,Արթիկ / Տուֆաշեն,գ. Տուֆաշենի մ/դ,27,1,1,2,2,7,2,3,1,1,5,2,- չունի -
Գեղարքունիք,Վարդենիս / Տրետուք,գ. Տրետուքի մ/դ,14,1,1,3,1,- չունի -,2,1,- չունի -,4,- չունի -,- չունի -,1
Արագածոտն,Թալին / Ցամաքասար,գ. Ցամաքասարի հմ/դ,22,4,4,4,3,- չունի -,4,1,2,- չունի -,- չունի -,- չունի -,- չունի -
Շիրակ,Աշոցք / Ցողամարգ,գ. Ցողամարգի մ/դ,41,2,4,- չունի -,2,2,6,5,7,4,3,4,2
Լոռի,Գուգարք / Փամբակ,գ. Փամբակի հմ/դ,19,- չունի -,3,2,5,- չունի -,3,2,- չունի -,4,- չունի -,- չունի -,- չունի -
Գեղարքունիք,Վարդենիս / Փամբակ,գ. Փամբակի մ/դ,32,1,5,3,3,2,4,3,1,3,5,- չունի -,2
Շիրակ,Արթիկ / Փանիկ,գ. Փանիկի մ/դ,177,9,14,17,16,17,21,12,15,16,10,14,16
Արմավիր,Վաղարշապատ / Փարաքարի,գ. Փարաքարի մ/դ,377,38,39,32,31,34,28,32,30,38,29,20,26
Արագածոտն,Աշտարակ / Փարպի,գ. Փարպիի Ղ.Փարպեցու անվ. մ/դ,120,9,16,7,9,17,9,8,9,11,12,7,6
Կոտայք,Հրազդան / Փյունիկ,գ. Փյունիկի մ/դ,29,2,5,5,2,2,4,- չունի -,1,2,2,2,2
Արմավիր,Արմավիր / Փշատավան,գ. Փշատավանի մ/դ,168,13,19,16,9,20,16,6,14,18,14,17,6
Շիրակ,Արթիկ / Փոքր Մանթաշ,գ. Փոքր Մանթաշի մ/դ,127,12,10,12,6,10,12,11,19,17,9,5,4
Գեղարքունիք,Վարդենիս / Փոքր Մասրիկ,գ. Փոքր Մասրիկի մ/դ,56,4,5,2,4,5,8,6,2,10,2,4,4
Շիրակ,Աշոցք / Փոքր Սարիար,գ. Փոքր Սարիարի մ/դ,24,2,1,- չունի -,4,4,4,2,2,- չունի -,2,- չունի -,3
Արարատ,Վեդի / Փոքր վեդի,գ. Փոքր Վեդու մ/դ,222,15,29,17,20,17,15,26,22,27,9,13,12
Շիրակ,Ախուրյան / Փոքրաշեն,գ. Փոքրաշենի մ/դ,12,- չունի -,1,- չունի -,2,- չունի -,3,1,- չունի -,2,- չունի -,2,1
Կոտայք,Հրազդան / Քաղսի,գ. Քաղսի մ/դ,204,22,21,14,26,22,25,15,18,15,7,9,10
Արարատ,Արտաշատ / Քաղցրաշեն,գ. Քաղցրաշենի Սամվել Գևորգյանի անվ. մ/դ,222,11,24,26,17,20,22,20,23,18,15,11,15
Կոտայք,Նաիրի / Քանաքեռավան,գ. Քանաքեռավանի մ/դ,266,27,31,31,12,32,27,18,29,24,13,14,8
Կոտայք,Նաիրի / Քասախ,գ. Քասախի N1 մ/դ,378,44,29,34,43,31,29,41,41,34,21,17,14
Կոտայք,Նաիրի / Քասախ,գ. Քասախի Ա.Հովհաննիսյանի անվ. թիվ 2 մ/դ,168,12,17,16,17,18,14,11,19,17,17,6,4
Շիրակ,Անի / Քարաբերդ,գ. Քարաբերդի մ/դ,75,6,4,5,8,7,13,5,6,6,6,2,7
Վայոց Ձոր,Եղեգնաձոր / Քարագլուխ,գ. Քարագլխի մ/դ,41,4,2,4,5,5,4,1,3,7,2,4,- չունի -
Արմավիր,Բաղրամյան / Քարակերտ,գ. Քարակերտի թիվ 1 մ/դ,142,8,10,17,10,18,12,12,20,12,13,6,4
Արմավիր,Բաղրամյան / Քարակերտ,գ. Քարակերտի թիվ 2 մ/դ,100,5,7,10,9,9,15,4,9,8,10,8,6
Սյունիք,Գորիս / Քարահունջ,գ. Քարահունջի մ/դ,71,10,4,9,5,5,2,10,5,6,8,5,2
Լոռի,Սպիտակ / Քարաձոր,գ. Քարաձոր հմ/դ,18,1,3,3,2,1,4,2,- չունի -,2,- չունի -,- չունի -,- չունի -
Կոտայք,Նաիրի / Քարաշամբ,գ. Քարաշամբի մ/դ,36,6,5,3,5,2,2,4,1,3,1,2,2
Սյունիք,Գորիս / Քարաշեն,գ. Քարաշենի մ/դ,36,5,4,5,1,5,- չունի -,1,2,6,2,2,3
Լոռի,Ալավերդի / Քարինջ,գ. Քարինջի մ/դ,37,1,4,2,5,5,6,- չունի -,5,6,- չունի -,3,- չունի -
Շիրակ,Ախուրյան / Քեթի,գ. Քեթիի մ/դ,47,3,8,5,7,6,7,4,1,3,1,- չունի -,2
Արագածոտն,Ապարան / Քուչակ,գ. Քուչակի Մ. Նալբանդյանի մ/դ,117,13,9,10,7,15,11,12,12,11,5,6,6
Սյունիք,Կապան / Օխտար,գ. Օխտարի մ/դ,29,- չունի -,1,3,1,1,3,4,1,2,5,2,6
Արագածոտն,Աշտարակ / Օհանավան,գ. Օհանավանի Ս.Ավետիսյանի անվ. մ/դ,204,15,18,20,17,13,29,13,18,16,20,17,8
Լոռի,Ալավերդի / Օձուն,գ. Օձունի թիվ 2 մ/դ,124,9,9,14,15,14,12,9,11,11,10,4,6
Լոռի,Ալավերդի / Օձուն,գ. Օձունի Հ. Օձնեցու անվ. թիվ 1 մ/դ,136,18,14,13,12,13,13,11,10,8,8,9,7
Արագածոտն,Աշտարակ / Օշական,գ. Օշականի Մ.Մաշտոցի անվ. մ/դ,367,26,32,41,34,36,36,32,30,34,27,19,20
Արագածոտն,Աշտարակ / Օշական,գ. Օշականի Փ.Բաբկենյանի անվ. հմ/դ,32,6,2,3,4,1,2,3,6,5,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Օրգով,գ. Օրգովի մ/դ,30,1,2,5,2,3,2,5,1,5,- չունի -,2,2
Կոտայք,Հրազդան / Ֆանտան,գ. Ֆանտանի մ/դ,62,3,6,6,7,6,7,8,5,4,4,4,2
Լոռի,Գուգարք / Ֆիալետովո,գ. Ֆիոլետովոյի մ/դ,85,5,10,3,12,8,6,7,6,6,8,6,8
Արմավիր,Մեծամոր / Ալաշկերտ,գ.Ալաշկերտի Հ.Քոչարի անվ. մ/դ,138,14,16,11,12,14,12,11,19,7,10,4,8
Շիրակ,Ախուրյան / Ախուրյան,գ․ Ախուրյանի Ն․Աղբալյանի անվ․ ա/դ,88,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,17,42,29
Տավուշ,Տավուշ / Այգեպար,գ․ Այգեպարի մ/դ,27,- չունի -,7,4,1,3,2,2,4,3,- չունի -,1,- չունի -
Շիրակ,Անի / Անիավան,գ․ Անի կայարանի մ/դ,7,1,- չունի -,1,- չունի -,1,- չունի -,1,2,- չունի -,1,- չունի -,- չունի -
Շիրակ,Արթիկ / Արևշատ,գ․ Արևշատի մ/դ,140,12,15,10,12,8,14,14,15,13,5,8,14
Արագածոտն,Թալին / Արևուտ,գ․ Արևուտի հմ/դ,7,1,1,- չունի -,1,1,1,1,1,- չունի -,- չունի -,- չունի -,- չունի -
Շիրակ,Ախուրյան / Բայանդուր,գ․ Բայանդուրի մ/դ,54,3,6,4,7,3,4,8,3,2,7,5,2
Գեղարքունիք,Ճամբարակ / Ջիլ,գ․ Ջիլի մ/դ,52,7,7,6,1,9,6,5,3,- չունի -,3,3,2
Լոռի,Ալավերդի / Քարկոփ,գ․ Քարկոփի մ/դ,17,2,1,- չունի -,2,1,2,1,4,4,- չունի -,- չունի -,- չունի -
Տավուշ,Դիլիջան / Դիլիջան,Դիլիջանի ավագ դպրոց,104,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,28,42,34
Տավուշ,Դիլիջան / Դիլիջան,Դիլիջանի կենտրոնական դպրոց,96,8,12,7,10,9,9,11,12,11,7,- չունի -,- չունի -
Երևան,Երևան / Կենտրոն,Էվրիկա դպրոց,157,18,25,21,28,18,17,15,6,7,2,- չունի -,- չունի -
Տավուշ,Իջևան / Իջևան,Իջևանի վարժարան ՊՈԱԿ,54,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,13,22,19
Արագածոտն,Արագած / Կանաիաշիր,Կանիաշիրի հմ/դ,18,1,5,3,1,2,3,1,1,1,- չունի -,- չունի -,- չունի -
Տավուշ,Նոյեմբերյան / Կողբ,Կողբի Բ. Սահակյանի անվան թիվ 2 մ/դ,168,16,8,15,16,14,19,20,15,10,11,13,11
Երևան,Երևան / Քանաքեռ - Զեյթուն,Հայ - չինական բարեկամության դպրոց,320,- չունի -,- չունի -,- չունի -,- չունի -,36,34,33,97,47,21,26,26
Լոռի,Վանաձոր / Վանաձոր,ՀԱՊՀ Վանաձորի մասնաճյուղի ավագ դպրոց,153,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,49,44,60
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Ավագ դպրոց",226,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,93,82,51
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Արևելյան դպրոց-պարտեզ",287,38,46,38,54,46,65,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Արևմտյան դպրոց-պարտեզ",270,41,42,38,44,49,56,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Հարավային դպրոց-պարտեզ",233,28,49,34,37,45,40,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Հյուսիսային դպրոց-պարտեզ",204,31,30,30,36,34,43,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Միջին դպրոց",436,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,166,135,135,- չունի -,- չունի -,- չունի -
Վայոց Ձոր,Վայք / Զեդեա,ՀՀ Վայոց ձորի մարզի Զեդեայի հմ/դ,4,- չունի -,1,1,- չունի -,- չունի -,1,- չունի -,- չունի -,1,- չունի -,- չունի -,- չունի -
Տավուշ,Նոյեմբերյան / Ոսկեպար,ՀՀ Տավուշի մարզի Ոսկեպարի Հ.Բարսեղյանի անվան մ/դ ՊՈԱԿ,44,6,2,2,4,3,4,8,6,2,5,1,1
Երևան,Երևան / Նոր Նորք,Հրանտ Մաթևոսյանի անվան հիմնական դպրոց,124,11,9,9,9,22,19,13,18,14,- չունի -,- չունի -,- չունի -
Սյունիք,Քաջարան / Ձագիկավան,Ձագիկավանի մ/դ,32,5,1,- չունի -,3,4,2,5,4,1,1,2,4
Երևան,Երևան / Կենտրոն,ՄՈՍԿՎԱՅԻ Մ.Վ. ԼՈՄՈՆՈՍՈՎԻ ԱՆՎԱՆ ՊԵՏԱԿԱՆ ՀԱՄԱԼՍԱՐԱՆԻ ՄԱՍՆԱՃՅՈՒՂԻՆ ԿԻՑ Ա.Հ. ԵՐԻՑՅԱՆԻ ԱՆՎԱՆ ՎԱՐԺԱՐԱՆ,147,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,12,20,18,31,32,34
Արագածոտն,Թալին / Ներքին Բազմաբերդ,Ներքին Բազմաբերդի Ե.Ասատրյանի անվան միջնակարգ դպրոց,80,3,12,2,9,3,6,7,8,10,7,10,3
Տավուշ,Նոյեմբերյան / Նոյեմբերյան,Նոյեմբերյանի վարժարան,89,- չունի -,- չունի -,- չունի -,- չունի -,7,9,10,12,10,15,16,10
Արագածոտն,Թալին / Նոր Արթիկ,Նոր Արթիկի Ս.Արսենյանի անվան միջնակարգ դպրոց,28,5,6,- չունի -,2,2,4,3,3,1,2,- չունի -,- չունի -
Երևան,Երևան / Արաբկիր,Ուսմունք դպրոց,282,24,22,23,29,20,24,16,24,20,28,22,30
Կոտայք,Հրազդան / Չարենցավան,Չարենցավան քաղաքի թիվ 2 հմ/դ,293,32,35,32,42,39,36,23,22,32,- չունի -,- չունի -,- չունի -
Երևան,Երևան / Քանաքեռ - Զեյթուն,Սպարտակ Մկրտչյանի անվ․ «Բյուրակն» գիտակրթական հիմնադրամ,65,- չունի -,- չունի -,- չունի -,- չունի -,11,10,9,8,12,6,7,2
Շիրակ,Գյումրի / Գյումրի,Վ. Թեքեյանի անվ. Գյումրու թիվ 2 ավագ դպրոց,160,- չունի -,- չունի -,- չունի -,- չունի -,4,16,16,16,20,22,32,34
Շիրակ,Ախուրյան / Վահրամաբերդ,Վահրամաբերդի Հարություն Մկրտչյանի անվան միջնակարգ դպրոց,79,8,8,9,7,8,9,7,6,9,4,4,- չունի -
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի թիվ 2 հմ/դ,870,80,89,108,111,125,101,84,89,83,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի թիվ 4 ա/դ,251,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,106,70,75
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի թիվ 7 հմ/դ,714,58,62,69,87,78,95,91,80,94,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Խ.Աբովյանի անվ. թիվ 1 ա/դ,211,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,74,83,54
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Ն.Վանյանի անվ. թիվ 5 հմ/դ,478,47,55,54,61,44,59,71,49,38,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Ս․ Անտոնյանի անվան թիվ 8 հմ/դ,205,17,17,26,15,30,14,20,35,31,- չունի -,- չունի -,- չունի -
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Վ.Համբարձումյանի անվ. թիվ 10 հմ/դ,1047,101,126,109,121,119,135,107,127,102,- չունի -,- չունի -,- չունի -
Սյունիք,Մեղրի / Ագարակ,ք. Ագարակի մ/դ,337,26,36,39,37,34,28,22,30,31,12,19,23
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Կ. Դոլինյանի անվ. N11 մ/դ,27,1,2,1,3,5,1,3,4,3,1,1,2
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Ե.Չարենցի անվ. թիվ 9 մ/դ,49,5,6,5,3,6,1,6,4,10,1,- չունի -,2
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու թիվ 12 հմ/դ,297,26,31,25,36,36,34,33,39,37,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու թիվ 4 հմ/դ,64,5,4,7,7,12,7,6,7,9,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Հ.Թումանյանի անվ. թիվ 2 հմ/դ,193,25,19,24,28,14,19,25,24,15,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Մ.Թանդիլյանի անվ. թիվ 10 հմ/դ,41,3,4,3,5,5,4,7,2,8,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Մյասնիկյանի անվ. թիվ 7 մ/դ,58,2,6,5,10,9,8,5,5,3,3,2,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Ս.Նովայի անվ. թիվ 8 ա/դ,38,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,11,13,14
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Ս.Սպանդարյանի անվ. թիվ 1 հմ/դ,56,6,5,4,8,6,7,5,9,6,- չունի -,- չունի -,- չունի -
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Ստ.Շահումյանի անվ. թիվ 5 ա/դ,39,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,12,14,13
Լոռի,Ալավերդի / Ախթալա,ք. Ախթալայի թիվ 1 մ/դ,53,4,6,7,3,9,2,7,3,8,1,2,1
Լոռի,Ալավերդի / Ախթալա,ք. Ախթալայի թիվ 2 մ/դ,56,2,9,3,- չունի -,4,11,3,4,6,8,1,5
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Գր.Ղափանցյանի անվ. թիվ 4 հմ/դ,353,29,36,44,49,33,41,41,42,38,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Ն.Աշտարակեցու անվ. թիվ 1 հմ/դ,449,54,45,44,55,55,44,45,53,54,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Ն.Սիսակյանի անվ. թիվ 5 ա/դ,250,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,- չունի -,99,79,72
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Պ.Պռոշյանի անվ. թիվ 3 հմ/դ,104,10,12,7,15,14,5,16,16,9,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Ս.Շահազիզի անվ. թիվ 2 հմ/դ,176,21,19,23,15,14,24,19,14,27,- չունի -,- չունի -,- չունի -
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Վ.Պետրոսյանի անվ. հմ/դ,345,46,40,39,38,35,34,24,40,49,- չունի -,- չունի -,- չունի -
